OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount,GrossSales,DiscountAmount,SalesAmount,Cost,Profit
O01566,2024-10-22,C0084,P015,West,4.0,500,0.05,2000,100.0,1900.0,1569.67,330.33
O01567,2024-03-22,C0017,P007,West,2.0,9000,0.15,18000,2700.0,15300.0,11404.72,3895.28
O01568,2025-07-09,C0015,P004,North,2.0,22000,0.15,44000,6600.0,37400.0,32740.44,4659.56
O01569,2024-01-23,C0093,P012,South,2.0,14500,0.1,29000,2900.0,26100.0,20470.97,5629.03
O01570,2025-07-18,C0053,P002,North,1.0,65000,0.0,65000,0.0,65000.0,53009.06,11990.94
O01571,2024-02-01,C0056,P003,East,1.0,42000,0.15,42000,6300.0,35700.0,24173.26,11526.74
O01572,2024-05-31,C0017,P009,North,3.0,1800,0.02,5400,108.0,5292.0,3768.81,1523.19
O01573,2025-03-17,C0023,P015,West,5.0,500,0.02,2500,50.0,2450.0,1774.96,675.04
O01574,2025-11-19,C0082,P005,North,2.0,4500,0.05,9000,450.0,8550.0,5697.63,2852.37
O01575,2024-10-25,C0031,P007,East,4.0,9000,0.0,36000,0.0,36000.0,20256.39,15743.61
O01576,2024-03-29,C0059,P005,North,2.0,4500,0.1,9000,900.0,8100.0,5076.61,3023.39
O01577,2024-06-19,C0032,P007,North,2.0,9000,0.15,18000,2700.0,15300.0,12104.58,3195.42
O01578,2025-10-17,C0027,P001,South,1.0,85000,0.1,85000,8500.0,76500.0,62642.27,13857.73
O01579,2025-06-15,C0017,P009,East,3.0,1800,0.1,5400,540.0,4860.0,3990.86,869.14
O01580,2024-03-14,C0093,P009,West,4.0,1800,0.02,7200,144.0,7056.0,4311.81,2744.19
O01581,2024-10-08,C0095,P005,North,2.0,4500,0.0,9000,0.0,9000.0,7034.87,1965.13
O01582,2024-07-12,C0012,P004,North,3.0,22000,0.1,66000,6600.0,59400.0,43021.03,16378.97
O01583,2024-05-09,C0036,P012,South,3.0,14500,0.05,43500,2175.0,41325.0,35251.5,6073.5
O01584,2025-09-10,C0057,P003,South,2.0,42000,0.1,84000,8400.0,75600.0,48879.86,26720.14
O01585,2025-03-27,C0039,P001,West,4.0,85000,0.0,340000,0.0,340000.0,263786.54,76213.46
O01586,2024-05-11,C0073,P001,West,3.0,85000,0.02,255000,5100.0,249900.0,202789.08,47110.92
O01587,2025-04-20,C0027,P014,West,1.0,700,0.02,700,14.0,686.0,540.49,145.51
O01588,2024-10-29,C0006,P006,North,3.0,3200,0.05,9600,480.0,9120.0,7376.52,1743.48
O01589,2024-02-14,C0034,P002,South,2.0,65000,0.1,130000,13000.0,117000.0,84181.98,32818.02
O01590,2024-11-24,C0060,P014,East,4.0,700,0.15,2800,420.0,2380.0,2079.29,300.71
O01591,2024-05-15,C0019,P003,North,2.0,42000,0.02,84000,1680.0,82320.0,59339.58,22980.42
O01592,2024-06-28,C0082,P006,East,5.0,3200,0.05,16000,800.0,15200.0,10633.75,4566.25
O01593,2025-10-04,C0002,P001,North,4.0,85000,0.0,340000,0.0,340000.0,278167.65,61832.35
O01594,2025-06-03,C0007,P011,South,1.0,2200,0.02,2200,44.0,2156.0,1382.53,773.47
O01595,2024-04-08,C0051,P011,West,3.0,2200,0.02,6600,132.0,6468.0,4366.22,2101.78
O01596,2025-09-14,C0052,P012,North,5.0,14500,0.05,72500,3625.0,68875.0,57548.5,11326.5
O01597,2025-02-23,C0030,P004,West,2.0,22000,0.05,44000,2200.0,41800.0,27633.42,14166.58
O01598,2025-10-01,C0026,P005,North,4.0,4500,0.02,18000,360.0,17640.0,10642.03,6997.97
O01599,2025-06-30,C0007,P015,North,4.0,500,0.05,2000,100.0,1900.0,1267.4,632.6
O01600,2024-09-05,C0067,P013,North,4.0,10500,0.1,42000,4200.0,37800.0,31710.59,6089.41
O01601,2025-01-25,C0038,P001,North,1.0,85000,0.0,85000,0.0,85000.0,66483.65,18516.35
O01602,2025-01-23,C0012,P011,South,2.0,2200,0.02,4400,88.0,4312.0,2555.96,1756.04
O01603,2025-06-10,C0040,P013,North,2.0,10500,0.05,21000,1050.0,19950.0,15075.11,4874.89
O01604,2024-06-30,C0094,P009,East,2.0,1800,0.1,3600,360.0,3240.0,2531.4,708.6
O01605,2024-08-31,C0027,P010,West,5.0,1200,0.1,6000,600.0,5400.0,4383.45,1016.55
O01606,2024-06-27,C0090,P001,South,1.0,85000,0.0,85000,0.0,85000.0,62150.74,22849.26
O01607,2024-08-04,C0026,P001,North,3.0,85000,0.05,255000,12750.0,242250.0,206309.34,35940.66
O01608,2024-04-27,C0019,P001,South,5.0,85000,0.1,425000,42500.0,382500.0,273514.23,108985.77
O01609,2024-01-27,C0027,P003,West,5.0,42000,0.02,210000,4200.0,205800.0,132496.78,73303.22
O01610,2025-11-18,C0033,P015,East,4.0,500,0.02,2000,40.0,1960.0,1413.86,546.14
O01611,2024-02-24,C0013,P010,North,5.0,1200,0.15,6000,900.0,5100.0,3995.66,1104.34
O01612,2025-10-11,C0059,P012,South,3.0,14500,0.0,43500,0.0,43500.0,29489.24,14010.76
O01613,2024-01-03,C0034,P005,South,4.0,4500,0.05,18000,900.0,17100.0,10236.69,6863.31
O01614,2025-07-22,C0072,P015,South,3.0,500,0.1,1500,150.0,1350.0,885.04,464.96
O01615,2024-08-28,C0050,P003,North,1.0,42000,0.0,42000,0.0,42000.0,33707.15,8292.85
O01616,2025-01-13,C0045,P014,West,1.0,700,0.05,700,35.0,665.0,397.91,267.09
O01617,2024-07-25,C0048,P001,North,5.0,85000,0.05,425000,21250.0,403750.0,301469.21,102280.79
O01618,2024-12-24,C0016,P001,North,1.0,85000,0.1,85000,8500.0,76500.0,64067.5,12432.5
O01619,2024-11-26,C0072,P002,North,2.0,65000,0.1,130000,13000.0,117000.0,71916.41,45083.59
O01620,2025-01-22,C0011,P012,East,4.0,14500,0.1,58000,5800.0,52200.0,35388.24,16811.76
O01621,2024-10-14,C0073,P004,South,3.0,22000,0.0,66000,0.0,66000.0,43019.42,22980.58
O01622,2025-01-27,C0100,P007,North,3.0,9000,0.1,27000,2700.0,24300.0,18544.7,5755.3
O01623,2025-08-26,C0077,P008,South,5.0,12000,0.1,60000,6000.0,54000.0,38533.84,15466.16
O01624,2024-11-13,C0046,P012,East,4.0,14500,0.05,58000,2900.0,55100.0,42063.33,13036.67
O01625,2024-09-21,C0032,P006,North,5.0,3200,0.05,16000,800.0,15200.0,9778.04,5421.96
O01626,2024-04-06,C0088,P001,West,4.0,85000,0.0,340000,0.0,340000.0,189339.33,150660.67
O01627,2024-09-19,C0026,P006,North,5.0,3200,0.1,16000,1600.0,14400.0,8806.79,5593.21
O01628,2024-04-01,C0049,P005,North,4.0,4500,0.0,18000,0.0,18000.0,11579.19,6420.81
O01629,2024-05-13,C0078,P011,West,3.0,2200,0.02,6600,132.0,6468.0,4274.48,2193.52
O01630,2025-11-27,C0093,P012,West,5.0,14500,0.1,72500,7250.0,65250.0,58443.93,6806.07
O01631,2024-03-06,C0093,P002,South,5.0,65000,0.1,325000,32500.0,292500.0,182679.51,109820.49
O01632,2024-12-18,C0009,P012,West,1.0,14500,0.15,14500,2175.0,12325.0,10050.2,2274.8
O01633,2025-09-01,C0090,P002,South,5.0,65000,0.05,325000,16250.0,308750.0,229453.12,79296.88
O01634,2025-11-27,C0012,P010,South,4.0,1200,0.0,4800,0.0,4800.0,3546.26,1253.74
O01635,2024-04-17,C0059,P006,West,5.0,3200,0.05,16000,800.0,15200.0,11559.33,3640.67
O01636,2024-04-29,C0093,P005,East,4.0,4500,0.0,18000,0.0,18000.0,9939.56,8060.44
O01637,2024-09-29,C0066,P008,North,5.0,12000,0.1,60000,6000.0,54000.0,43236.09,10763.91
O01638,2025-02-09,C0095,P005,East,2.0,4500,0.05,9000,450.0,8550.0,5733.4,2816.6
O01639,2025-12-02,C0035,P012,South,1.0,14500,0.02,14500,290.0,14210.0,11000.78,3209.22
O01640,2024-05-31,C0032,P015,North,1.0,500,0.0,500,0.0,500.0,300.43,199.57
O01641,2024-04-30,C0033,P013,West,2.0,10500,0.02,21000,420.0,20580.0,15610.89,4969.11
O01642,2024-07-04,C0036,P007,South,2.0,9000,0.1,18000,1800.0,16200.0,12939.91,3260.09
O01643,2025-10-01,C0069,P008,East,3.0,12000,0.05,36000,1800.0,34200.0,26140.27,8059.73
O01644,2024-01-22,C0046,P007,East,1.0,9000,0.0,9000,0.0,9000.0,5377.55,3622.45
O01645,2024-10-04,C0074,P012,South,1.0,14500,0.0,14500,0.0,14500.0,10594.82,3905.18
O01646,2024-03-27,C0042,P009,North,3.0,1800,0.02,5400,108.0,5292.0,4044.51,1247.49
O01647,2024-04-24,C0031,P008,West,4.0,12000,0.0,48000,0.0,48000.0,32742.76,15257.24
O01648,2025-11-01,C0020,P007,East,1.0,9000,0.1,9000,900.0,8100.0,5777.09,2322.91
O01649,2024-01-02,C0056,P006,East,3.0,3200,0.05,9600,480.0,9120.0,5711.71,3408.29
O01650,2024-08-23,C0090,P009,South,4.0,1800,0.0,7200,0.0,7200.0,4523.68,2676.32
O01651,2025-10-31,C0086,P011,North,4.0,2200,0.1,8800,880.0,7920.0,6654.86,1265.14
O01652,2025-03-20,C0026,P007,North,1.0,9000,0.02,9000,180.0,8820.0,5944.84,2875.16
O01653,2024-02-22,C0048,P013,South,4.0,10500,0.0,42000,0.0,42000.0,31068.77,10931.23
O01654,2024-12-05,C0071,P013,North,1.0,10500,0.05,10500,525.0,9975.0,7873.16,2101.84
O01655,2025-12-10,C0062,P007,East,2.0,9000,0.0,18000,0.0,18000.0,13176.47,4823.53
O01656,2024-10-19,C0007,P014,West,2.0,700,0.05,1400,70.0,1330.0,1024.6,305.4
O01657,2025-01-21,C0060,P003,North,5.0,42000,0.1,210000,21000.0,189000.0,150132.83,38867.17
O01658,2025-01-23,C0004,P014,South,1.0,700,0.1,700,70.0,630.0,482.98,147.02
O01659,2025-04-27,C0012,P005,East,4.0,4500,0.02,18000,360.0,17640.0,10861.39,6778.61
O01660,2024-05-16,C0066,P009,North,5.0,1800,0.05,9000,450.0,8550.0,6998.01,1551.99
O01661,2025-09-05,C0011,P005,West,5.0,4500,0.0,22500,0.0,22500.0,18232.9,4267.1
O01662,2025-12-23,C0034,P007,South,2.0,9000,0.05,18000,900.0,17100.0,12167.11,4932.89
O01663,2024-04-14,C0059,P006,North,1.0,3200,0.02,3200,64.0,3136.0,2566.32,569.68
O01664,2025-08-21,C0066,P011,North,2.0,2200,0.05,4400,220.0,4180.0,3605.62,574.38
O01665,2025-08-20,C0045,P002,West,4.0,65000,0.0,260000,0.0,260000.0,177130.95,82869.05
O01666,2025-06-26,C0010,P013,North,1.0,10500,0.1,10500,1050.0,9450.0,7828.55,1621.45
O01667,2024-09-28,C0080,P014,East,4.0,700,0.1,2800,280.0,2520.0,2026.71,493.29
O01668,2024-12-08,C0095,P009,North,2.0,1800,0.02,3600,72.0,3528.0,2210.62,1317.38
O01669,2025-09-05,C0089,P009,North,4.0,1800,0.1,7200,720.0,6480.0,4051.54,2428.46
O01670,2024-04-21,C0075,P011,West,4.0,2200,0.0,8800,0.0,8800.0,5917.17,2882.83
O01671,2025-08-28,C0041,P003,North,3.0,42000,0.05,126000,6300.0,119700.0,96080.71,23619.29
O01672,2025-11-04,C0088,P012,North,4.0,14500,0.02,58000,1160.0,56840.0,36991.61,19848.39
O01673,2025-05-13,C0049,P004,South,5.0,22000,0.0,110000,0.0,110000.0,83797.83,26202.17
O01674,2024-09-06,C0014,P011,West,2.0,2200,0.05,4400,220.0,4180.0,3197.9,982.1
O01675,2025-02-12,C0086,P005,South,3.0,4500,0.05,13500,675.0,12825.0,9960.25,2864.75
O01676,2024-02-06,C0033,P012,North,4.0,14500,0.05,58000,2900.0,55100.0,36374.7,18725.3
O01677,2025-11-12,C0094,P012,West,5.0,14500,0.05,72500,3625.0,68875.0,49076.18,19798.82
O01678,2024-09-07,C0037,P004,East,3.0,22000,0.0,66000,0.0,66000.0,39537.96,26462.04
O01679,2024-02-11,C0087,P010,West,2.0,1200,0.0,2400,0.0,2400.0,1479.78,920.22
O01680,2025-08-03,C0054,P008,East,5.0,12000,0.05,60000,3000.0,57000.0,34455.57,22544.43
O01681,2025-04-25,C0047,P005,East,5.0,4500,0.05,22500,1125.0,21375.0,13145.15,8229.85
O01682,2025-03-31,C0030,P009,South,3.0,1800,0.0,5400,0.0,5400.0,3276.93,2123.07
O01683,2024-02-09,C0084,P015,South,1.0,500,0.02,500,10.0,490.0,353.33,136.67
O01684,2025-07-02,C0007,P001,East,2.0,85000,0.05,170000,8500.0,161500.0,113751.59,47748.41
O01685,2025-04-10,C0047,P015,East,3.0,500,0.05,1500,75.0,1425.0,933.11,491.89
O01686,2025-08-03,C0037,P013,West,4.0,10500,0.1,42000,4200.0,37800.0,32865.02,4934.98
O01687,2025-08-27,C0055,P008,East,4.0,12000,0.02,48000,960.0,47040.0,33205.91,13834.09
O01688,2024-06-03,C0026,P010,North,5.0,1200,0.05,6000,300.0,5700.0,4795.44,904.56
O01689,2024-06-02,C0067,P006,South,1.0,3200,0.05,3200,160.0,3040.0,2308.61,731.39
O01690,2025-11-06,C0039,P002,East,3.0,65000,0.02,195000,3900.0,191100.0,108081.22,83018.78
O01691,2025-01-23,C0019,P009,South,4.0,1800,0.0,7200,0.0,7200.0,5735.8,1464.2
O01692,2024-11-16,C0020,P013,West,5.0,10500,0.0,52500,0.0,52500.0,41029.54,11470.46
O01693,2024-07-28,C0070,P004,East,1.0,22000,0.1,22000,2200.0,19800.0,15873.51,3926.49
O01694,2025-04-12,C0027,P011,North,5.0,2200,0.0,11000,0.0,11000.0,7638.28,3361.72
O01695,2025-07-05,C0031,P012,East,1.0,14500,0.05,14500,725.0,13775.0,9748.21,4026.79
O01696,2024-01-02,C0063,P012,East,1.0,14500,0.05,14500,725.0,13775.0,9862.71,3912.29
O01697,2025-02-07,C0033,P006,West,5.0,3200,0.02,16000,320.0,15680.0,12123.03,3556.97
O01698,2025-12-27,C0039,P006,South,4.0,3200,0.1,12800,1280.0,11520.0,8813.42,2706.58
O01699,2024-07-24,C0025,P007,East,5.0,9000,0.05,45000,2250.0,42750.0,26888.7,15861.3
O01700,2024-07-24,C0035,P013,South,4.0,10500,0.0,42000,0.0,42000.0,23759.73,18240.27
O01701,2025-10-03,C0070,P014,South,4.0,700,0.1,2800,280.0,2520.0,1635.4,884.6
O01702,2024-02-15,C0054,P007,North,3.0,9000,0.05,27000,1350.0,25650.0,16683.01,8966.99
O01703,2024-10-17,C0100,P015,West,3.0,500,0.02,1500,30.0,1470.0,973.93,496.07
O01704,2024-11-30,C0078,P009,West,3.0,1800,0.05,5400,270.0,5130.0,4271.14,858.86
O01705,2025-08-06,C0002,P006,South,2.0,3200,0.05,6400,320.0,6080.0,3933.14,2146.86
O01706,2024-04-04,C0038,P001,South,5.0,85000,0.02,425000,8500.0,416500.0,270423.93,146076.07
O01707,2024-11-13,C0029,P010,North,2.0,1200,0.15,2400,360.0,2040.0,1464.51,575.49
O01708,2024-04-21,C0059,P010,East,4.0,1200,0.05,4800,240.0,4560.0,3347.28,1212.72
O01709,2025-07-29,C0027,P015,South,4.0,500,0.05,2000,100.0,1900.0,1433.23,466.77
O01710,2025-04-07,C0097,P011,East,3.0,2200,0.0,6600,0.0,6600.0,4578.25,2021.75
O01711,2024-12-29,C0030,P001,North,4.0,85000,0.02,340000,6800.0,333200.0,274380.44,58819.56
O01712,2024-10-14,C0053,P009,East,1.0,1800,0.02,1800,36.0,1764.0,1473.75,290.25
O01713,2024-04-21,C0013,P012,North,2.0,14500,0.05,29000,1450.0,27550.0,22506.81,5043.19
O01714,2025-11-04,C0091,P008,East,3.0,12000,0.05,36000,1800.0,34200.0,27627.48,6572.52
O01715,2025-04-18,C0092,P007,East,2.0,9000,0.1,18000,1800.0,16200.0,11679.02,4520.98
O01716,2024-08-21,C0080,P013,North,5.0,10500,0.02,52500,1050.0,51450.0,37093.43,14356.57
O01717,2024-10-29,C0036,P010,South,5.0,1200,0.05,6000,300.0,5700.0,3869.39,1830.61
O01718,2025-06-14,C0006,P011,West,4.0,2200,0.1,8800,880.0,7920.0,6703.63,1216.37
O01719,2025-06-10,C0072,P007,East,2.0,9000,0.1,18000,1800.0,16200.0,10735.1,5464.9
O01720,2024-12-03,C0043,P005,North,1.0,4500,0.1,4500,450.0,4050.0,2738.26,1311.74
O01721,2024-08-09,C0100,P008,South,4.0,12000,0.1,48000,4800.0,43200.0,26901.48,16298.52
O01722,2025-04-27,C0070,P015,North,5.0,500,0.0,2500,0.0,2500.0,1786.03,713.97
O01723,2025-04-26,C0054,P010,East,3.0,1200,0.05,3600,180.0,3420.0,2649.26,770.74
O01724,2025-03-14,C0099,P011,East,5.0,2200,0.15,11000,1650.0,9350.0,6059.99,3290.01
O01725,2024-02-23,C0081,P002,North,5.0,65000,0.05,325000,16250.0,308750.0,223571.45,85178.55
O01726,2024-12-11,C0046,P015,East,3.0,500,0.0,1500,0.0,1500.0,977.63,522.37
O01727,2025-03-24,C0002,P004,East,2.0,22000,0.15,44000,6600.0,37400.0,33613.48,3786.52
O01728,2025-11-25,C0010,P015,West,1.0,500,0.0,500,0.0,500.0,280.25,219.75
O01729,2025-01-19,C0045,P007,North,4.0,9000,0.02,36000,720.0,35280.0,20272.06,15007.94
O01730,2024-09-07,C0057,P014,North,3.0,700,0.0,2100,0.0,2100.0,1506.66,593.34
O01731,2025-02-10,C0004,P014,South,1.0,700,0.05,700,35.0,665.0,496.82,168.18
O01732,2024-05-09,C0013,P012,North,1.0,14500,0.02,14500,290.0,14210.0,11228.72,2981.28
O01733,2024-03-07,C0071,P014,South,5.0,700,0.05,3500,175.0,3325.0,2484.69,840.31
O01734,2025-05-10,C0076,P010,North,2.0,1200,0.1,2400,240.0,2160.0,1935.19,224.81
O01735,2025-12-21,C0003,P013,North,2.0,10500,0.05,21000,1050.0,19950.0,13332.56,6617.44
O01736,2025-09-10,C0051,P003,East,4.0,42000,0.05,168000,8400.0,159600.0,110449.71,49150.29
O01737,2025-03-02,C0009,P002,North,2.0,65000,0.1,130000,13000.0,117000.0,105816.38,11183.62
O01738,2024-01-30,C0073,P009,East,5.0,1800,0.1,9000,900.0,8100.0,5211.28,2888.72
O01739,2025-12-23,C0084,P013,North,4.0,10500,0.0,42000,0.0,42000.0,32125.56,9874.44
O01740,2024-11-24,C0087,P012,East,2.0,14500,0.0,29000,0.0,29000.0,16040.58,12959.42
O01741,2024-07-30,C0060,P008,South,2.0,12000,0.05,24000,1200.0,22800.0,16352.61,6447.39
O01742,2025-10-14,C0063,P008,West,5.0,12000,0.1,60000,6000.0,54000.0,35485.12,18514.88
O01743,2025-06-29,C0093,P010,West,3.0,1200,0.05,3600,180.0,3420.0,2562.09,857.91
O01744,2025-07-01,C0062,P014,South,5.0,700,0.0,3500,0.0,3500.0,2679.27,820.73
O01745,2024-07-22,C0045,P013,East,2.0,10500,0.05,21000,1050.0,19950.0,11737.35,8212.65
O01746,2025-12-26,C0076,P002,North,1.0,65000,0.05,65000,3250.0,61750.0,38624.21,23125.79
O01747,2024-11-27,C0060,P009,East,5.0,1800,0.05,9000,450.0,8550.0,5782.54,2767.46
O01748,2025-01-23,C0085,P006,North,2.0,3200,0.1,6400,640.0,5760.0,3962.02,1797.98
O01749,2025-07-02,C0053,P012,South,5.0,14500,0.1,72500,7250.0,65250.0,47376.53,17873.47
O01750,2025-04-27,C0087,P008,North,4.0,12000,0.05,48000,2400.0,45600.0,38736.21,6863.79
O01751,2024-05-05,C0005,P015,West,2.0,500,0.05,1000,50.0,950.0,577.33,372.67
O01752,2024-08-09,C0004,P007,South,4.0,9000,0.05,36000,1800.0,34200.0,23914.3,10285.7
O01753,2024-09-21,C0010,P011,East,1.0,2200,0.05,2200,110.0,2090.0,1481.51,608.49
O01754,2025-11-23,C0056,P002,South,2.0,65000,0.05,130000,6500.0,123500.0,81340.01,42159.99
O01755,2025-06-06,C0071,P014,North,2.0,700,0.05,1400,70.0,1330.0,875.28,454.72
O01756,2024-09-24,C0022,P003,North,4.0,42000,0.05,168000,8400.0,159600.0,124821.16,34778.84
O01757,2025-06-21,C0016,P006,West,3.0,3200,0.05,9600,480.0,9120.0,6881.45,2238.55
O01758,2025-06-23,C0087,P013,West,4.0,10500,0.0,42000,0.0,42000.0,32317.52,9682.48
O01759,2024-10-15,C0076,P015,North,3.0,500,0.05,1500,75.0,1425.0,989.05,435.95
O01760,2024-10-21,C0065,P008,East,4.0,12000,0.05,48000,2400.0,45600.0,34262.97,11337.03
O01761,2025-10-15,C0049,P008,South,1.0,12000,0.02,12000,240.0,11760.0,9495.23,2264.77
O01762,2025-02-14,C0043,P001,North,4.0,85000,0.02,340000,6800.0,333200.0,265151.95,68048.05
O01763,2024-04-19,C0003,P015,South,1.0,500,0.0,500,0.0,500.0,399.2,100.8
O01764,2025-06-10,C0019,P001,North,1.0,85000,0.15,85000,12750.0,72250.0,52922.98,19327.02
O01765,2025-03-06,C0090,P001,North,4.0,85000,0.1,340000,34000.0,306000.0,277461.66,28538.34
O01766,2025-01-07,C0034,P008,East,1.0,12000,0.05,12000,600.0,11400.0,9245.1,2154.9
O01767,2025-06-14,C0071,P001,North,4.0,85000,0.02,340000,6800.0,333200.0,259963.36,73236.64
O01768,2025-10-25,C0071,P003,West,1.0,42000,0.05,42000,2100.0,39900.0,30670.34,9229.66
O01769,2024-08-29,C0031,P010,East,1.0,1200,0.05,1200,60.0,1140.0,978.58,161.42
O01770,2024-11-02,C0021,P011,West,5.0,2200,0.15,11000,1650.0,9350.0,7361.44,1988.56
O01771,2024-05-18,C0070,P005,East,1.0,4500,0.0,4500,0.0,4500.0,3375.97,1124.03
O01772,2025-04-18,C0010,P012,West,5.0,14500,0.0,72500,0.0,72500.0,53554.23,18945.77
O01773,2024-10-21,C0050,P010,South,2.0,1200,0.05,2400,120.0,2280.0,1794.39,485.61
O01774,2024-09-07,C0089,P004,South,4.0,22000,0.0,88000,0.0,88000.0,66254.8,21745.2
O01775,2025-05-24,C0072,P011,South,5.0,2200,0.05,11000,550.0,10450.0,6616.54,3833.46
O01776,2024-10-25,C0077,P009,West,1.0,1800,0.1,1800,180.0,1620.0,1159.64,460.36
O01777,2024-12-05,C0009,P013,North,2.0,10500,0.0,21000,0.0,21000.0,13774.08,7225.92
O01778,2024-11-17,C0020,P003,East,3.0,42000,0.02,126000,2520.0,123480.0,94746.95,28733.05
O01779,2024-07-07,C0028,P004,East,5.0,22000,0.05,110000,5500.0,104500.0,81772.56,22727.44
O01780,2024-04-01,C0030,P005,South,1.0,4500,0.1,4500,450.0,4050.0,3487.54,562.46
O01781,2025-08-27,C0020,P006,West,1.0,3200,0.05,3200,160.0,3040.0,2441.28,598.72
O01782,2024-03-08,C0098,P014,South,2.0,700,0.0,1400,0.0,1400.0,995.3,404.7
O01783,2024-08-25,C0017,P011,North,2.0,2200,0.05,4400,220.0,4180.0,2586.26,1593.74
O01784,2025-05-02,C0071,P009,East,2.0,1800,0.05,3600,180.0,3420.0,2597.66,822.34
O01785,2024-04-05,C0059,P009,South,1.0,1800,0.1,1800,180.0,1620.0,1421.11,198.89
O01786,2025-04-24,C0062,P014,North,5.0,700,0.05,3500,175.0,3325.0,2532.8,792.2
O01787,2025-06-19,C0022,P007,North,4.0,9000,0.02,36000,720.0,35280.0,28505.49,6774.51
O01788,2025-04-29,C0031,P004,North,1.0,22000,0.1,22000,2200.0,19800.0,18034.37,1765.63
O01789,2024-08-10,C0061,P003,West,3.0,42000,0.05,126000,6300.0,119700.0,81520.06,38179.94
O01790,2024-01-15,C0030,P005,West,4.0,4500,0.0,18000,0.0,18000.0,13415.19,4584.81
O01791,2025-10-10,C0070,P010,South,4.0,1200,0.05,4800,240.0,4560.0,3339.79,1220.21
O01792,2024-08-26,C0004,P008,North,5.0,12000,0.1,60000,6000.0,54000.0,40370.54,13629.46
O01793,2025-08-11,C0008,P007,South,4.0,9000,0.05,36000,1800.0,34200.0,22131.51,12068.49
O01794,2024-05-24,C0073,P008,West,4.0,12000,0.02,48000,960.0,47040.0,29587.05,17452.95
O01795,2024-04-28,C0062,P015,East,1.0,500,0.05,500,25.0,475.0,299.97,175.03
O01796,2025-07-22,C0005,P015,North,1.0,500,0.02,500,10.0,490.0,360.25,129.75
O01797,2025-11-17,C0090,P003,North,4.0,42000,0.05,168000,8400.0,159600.0,98843.53,60756.47
O01798,2025-09-21,C0001,P002,West,5.0,65000,0.05,325000,16250.0,308750.0,216604.16,92145.84
O01799,2025-07-03,C0096,P004,West,2.0,22000,0.0,44000,0.0,44000.0,30417.2,13582.8
O01800,2024-06-29,C0073,P013,North,4.0,10500,0.02,42000,840.0,41160.0,28069.58,13090.42
O01801,2025-10-29,C0099,P007,West,2.0,9000,0.1,18000,1800.0,16200.0,14054.96,2145.04
O01802,2025-05-03,C0095,P013,North,3.0,10500,0.02,31500,630.0,30870.0,21094.16,9775.84
O01803,2024-05-05,C0032,P010,North,4.0,1200,0.1,4800,480.0,4320.0,2747.35,1572.65
O01804,2024-04-04,C0076,P009,East,4.0,1800,0.05,7200,360.0,6840.0,5888.84,951.16
O01805,2025-09-28,C0022,P005,South,1.0,4500,0.05,4500,225.0,4275.0,3501.66,773.34
O01806,2024-07-20,C0048,P006,South,5.0,3200,0.0,16000,0.0,16000.0,11651.39,4348.61
O01807,2025-07-13,C0025,P003,West,5.0,42000,0.0,210000,0.0,210000.0,158383.55,51616.45
O01808,2024-04-11,C0049,P008,West,3.0,12000,0.0,36000,0.0,36000.0,21046.01,14953.99
O01809,2024-07-24,C0088,P005,North,2.0,4500,0.05,9000,450.0,8550.0,6811.17,1738.83
O01810,2024-07-26,C0044,P005,East,3.0,4500,0.15,13500,2025.0,11475.0,8182.24,3292.76
O01811,2024-07-24,C0010,P001,West,5.0,85000,0.1,425000,42500.0,382500.0,289860.01,92639.99
O01812,2025-05-08,C0033,P012,South,3.0,14500,0.0,43500,0.0,43500.0,26015.41,17484.59
O01813,2025-10-30,C0079,P015,West,1.0,500,0.02,500,10.0,490.0,376.76,113.24
O01814,2025-10-27,C0053,P008,East,1.0,12000,0.0,12000,0.0,12000.0,7396.83,4603.17
O01815,2025-06-26,C0057,P009,North,5.0,1800,0.15,9000,1350.0,7650.0,5565.3,2084.7
O01816,2024-05-28,C0044,P014,North,4.0,700,0.0,2800,0.0,2800.0,1622.57,1177.43
O01817,2025-12-03,C0030,P008,West,4.0,12000,0.0,48000,0.0,48000.0,35739.06,12260.94
O01818,2025-01-31,C0060,P010,West,1.0,1200,0.05,1200,60.0,1140.0,755.85,384.15
O01819,2025-02-03,C0064,P007,North,1.0,9000,0.05,9000,450.0,8550.0,6209.42,2340.58
O01820,2025-05-27,C0090,P008,North,2.0,12000,0.0,24000,0.0,24000.0,15352.94,8647.06
O01821,2025-07-16,C0062,P008,West,2.0,12000,0.05,24000,1200.0,22800.0,18220.06,4579.94
O01822,2025-11-27,C0100,P011,North,2.0,2200,0.0,4400,0.0,4400.0,2689.06,1710.94
O01823,2025-03-01,C0083,P010,North,3.0,1200,0.0,3600,0.0,3600.0,2894.49,705.51
O01824,2025-03-21,C0008,P008,West,2.0,12000,0.0,24000,0.0,24000.0,15282.28,8717.72
O01825,2025-06-28,C0040,P002,West,1.0,65000,0.02,65000,1300.0,63700.0,37572.6,26127.4
O01826,2024-07-05,C0039,P014,West,3.0,700,0.15,2100,315.0,1785.0,1291.25,493.75
O01827,2024-08-12,C0001,P014,East,4.0,700,0.05,2800,140.0,2660.0,1595.9,1064.1
O01828,2025-04-02,C0019,P003,South,4.0,42000,0.1,168000,16800.0,151200.0,113661.99,37538.01
